Order_ID,Order_Date,City,Product_Category,Sales_Channel,Weather,Discount_Pct,Delivery_Time_Min,Order_Value,Customer_Rating,Issue_Type,Repeat_Customer
ORD100868,2025-04-19 12:00:00,Hyderabad,South Indian,App,Rainy,25,40,224.4,3.8,Late Delivery,No
ORD100869,2025-04-19 15:00:00,Bengaluru,Pizza,Phone,Rainy,20,67,558.64,3.8,None,Yes
ORD100870,2025-04-19 18:00:00,Hyderabad,Dessert,Web,Sunny,30,43,475.55,2.3,None,No
ORD100871,2025-04-19 21:00:00,Bengaluru,Burger,Web,Cloudy,10,33,350.91,3.3,None,No
ORD100872,2025-04-20 00:00:00,Mumbai,Chinese,Web,Rainy,5,61,472.94,3.4,Packaging,No
ORD100873,2025-04-20 03:00:00,Mumbai,Burger,Web,Cloudy,10,22,357.9,2.3,None,No
ORD100874,2025-04-20 06:00:00,Delhi,Pizza,Web,Rainy,30,37,494.58,2.4,None,Yes
ORD100875,2025-04-20 09:00:00,Hyderabad,Burger,App,Cloudy,20,49,419.77,4.0,None,No
ORD100876,2025-04-20 12:00:00,Pune,Dessert,App,Sunny,15,67,174.61,3.3,None,No
ORD100877,2025-04-20 15:00:00,Delhi,Dessert,App,Cloudy,20,72,425.15,1.6,Late Delivery,Yes
ORD100878,2025-04-20 18:00:00,Hyderabad,Pizza,Phone,Rainy,15,19,370.32,4.4,None,No
ORD100879,2025-04-20 21:00:00,Delhi,South Indian,Web,Sunny,15,30,564.41,4.5,Late Delivery,No
ORD100880,2025-04-21 00:00:00,Pune,Burger,Phone,Cloudy,30,31,608.36,2.9,None,No
ORD100881,2025-04-21 03:00:00,Chennai,South Indian,Web,Rainy,0,46,358.38,1.8,Missing Item,Yes
ORD100882,2025-04-21 06:00:00,Chennai,South Indian,App,Sunny,30,66,307.91,4.8,None,No
ORD100883,2025-04-21 09:00:00,Chennai,Biryani,Phone,Cloudy,5,34,147.57,4.5,None,Yes
ORD100884,2025-04-21 12:00:00,Chennai,Pizza,App,Rainy,20,80,303.47,2.0,None,No
ORD100885,2025-04-21 15:00:00,Bengaluru,Chinese,Web,Cloudy,15,15,391.81,1.4,Wrong Item,No
ORD100886,2025-04-21 18:00:00,Chennai,Dessert,Web,Cloudy,30,72,208.93,2.8,None,No
ORD100887,2025-04-21 21:00:00,Pune,Dessert,Web,Sunny,30,58,610.76,3.7,None,Yes
ORD100888,2025-04-22 00:00:00,Mumbai,Pizza,App,Sunny,20,20,497.19,1.7,Wrong Item,No
ORD100889,2025-04-22 03:00:00,Mumbai,Chinese,Web,Rainy,20,64,428.32,3.1,Wrong Item,Yes
ORD100890,2025-04-22 06:00:00,Bengaluru,Dessert,App,Sunny,15,86,447.0,2.7,Wrong Item,No
ORD100891,2025-04-22 09:00:00,Chennai,Pizza,Phone,Rainy,25,34,505.09,4.6,None,No
ORD100892,2025-04-22 12:00:00,Chennai,Dessert,Web,Cloudy,10,28,563.96,2.7,None,Yes
ORD100893,2025-04-22 15:00:00,Chennai,South Indian,Web,Cloudy,5,19,595.62,3.1,Late Delivery,Yes
ORD100894,2025-04-22 18:00:00,Delhi,Burger,Web,Rainy,5,-1,394.36,4.8,None,No
ORD100895,2025-04-22 21:00:00,Hyderabad,Burger,Phone,Cloudy,25,54,424.45,2.2,None,Yes
ORD100896,2025-04-23 00:00:00,Delhi,Dessert,Web,Sunny,0,48,481.13,2.2,None,No
ORD100897,2025-04-23 03:00:00,Hyderabad,Biryani,App,Cloudy,25,59,417.1,4.2,Missing Item,Yes
ORD100898,2025-04-23 06:00:00,Chennai,Chinese,App,Sunny,0,85,607.02,2.1,None,Yes
ORD100899,2025-04-23 09:00:00, ,Chinese,Web,Rainy,0,85,670.92,4.3,Late Delivery,No
ORD100900,2025-04-23 12:00:00,Delhi,Chinese,Web,Rainy,25,41,511.93,1.4,None,No
ORD100901,2025-04-23 15:00:00,Delhi,South Indian,Phone,Cloudy,5,58,286.53,1.4,Late Delivery,Yes
ORD100902,2025-04-23 18:00:00,Hyderabad,Chinese,Phone,Cloudy,10,47,541.51,4.6,None,No
ORD100903,2025-04-23 21:00:00,Mumbai,Burger,Phone,Sunny,5,47,519.07,N/A,None,Yes
ORD100904,2025-04-24 00:00:00,Hyderabad,South Indian,Web,Sunny,30,58,271.43,3.9,None,No
ORD100905,2025-04-24 03:00:00,Delhi,Pizza,Phone,Cloudy,5,34,518.87,1.9,Late Delivery,Yes
ORD100906,2025-04-24 06:00:00,Pune,Chinese,Phone,Cloudy,5,50,352.05,1.7,None,Yes
ORD100907,2025-04-24 09:00:00,Delhi,Chinese,App,Rainy,25,21,584.3,4.3,Late Delivery,Yes
ORD100908,2025-04-24 12:00:00,Pune,Pizza,Phone,Rainy,25,46,540.05,2.4,None,Yes
ORD100909,2025-04-24 15:00:00,Bengaluru,Chinese,App,Rainy,30,81,490.14,2.8,None,Yes
ORD100910,2025-04-24 18:00:00,Delhi,Pizza,App,Cloudy,30,53,456.94,1.1,None,Yes
ORD100911,2025-04-24 21:00:00,Bengaluru,South Indian,Phone,Cloudy,25,38,65.99,2.5,None,No
ORD100912,2025-04-25 00:00:00,Mumbai,Burger,App,Cloudy,5,84,231.43,4.1,Late Delivery,Yes
ORD100913,2025-04-25 03:00:00,Hyderabad,Pizza,Web,Rainy,10,68,426.46,4.3,None,Yes
ORD100914,2025-04-25 06:00:00,Pune,Biryani,Web,Cloudy,0,52,723.49,3.8,Missing Item,No
ORD100915,2025-04-25 09:00:00,Hyderabad,Pizza,Phone,Sunny,20,88,551.64,3.8,Missing Item,Yes
ORD100916,2025-04-25 12:00:00,Bengaluru,Chinese,Web,Cloudy,0,89,776.53,3.0,None,Yes
ORD100917,2025-04-25 15:00:00,Pune,South Indian,App,Cloudy,30,46,464.94,3.2,None,Yes
ORD100918,2025-04-25 18:00:00,Hyderabad,Dessert,Web,Cloudy,30,59,444.45,4.0,None,Yes
ORD100919,2025-04-25 21:00:00,Delhi,South Indian,Phone,Cloudy,0,75,706.52,2.0,Missing Item,Yes
ORD100920,2025-04-26 00:00:00,Chennai,Dessert,Phone,Cloudy,20,84,421.34,1.9,None,Yes
ORD100921,2025-04-26 03:00:00,Bengaluru,Pizza,App,Sunny,5,67,272.44,4.8,None,No
ORD100922,2025-04-26 06:00:00,Hyderabad,Burger,Phone,Sunny,10,65,507.02,1.1,Late Delivery,Yes
ORD100923,2025-04-26 09:00:00,Bengaluru,Biryani,Web,Cloudy,10,70,652.05,1.6,None,Yes
ORD100924,2025-04-26 12:00:00,Bengaluru,South Indian,Phone,Rainy,0,41,301.33,3.3,None,Yes
ORD100925,2025-04-26 15:00:00,Pune,Chinese,App,Cloudy,20,52,556.03,4.0,None,Yes
ORD100926,2025-04-26 18:00:00,Pune,Dessert,Phone,Cloudy,30,76,433.22,3.2,None,Yes
ORD100927,2025-04-26 21:00:00,Chennai,Chinese,Web,Cloudy,15,32,531.24,2.4,None,No
ORD100928,2025-04-27 00:00:00,Delhi,Burger,App,Rainy,5,78,506.44,4.9,None,No
ORD100929,2025-04-27 03:00:00,Bengaluru,Dessert,Web,Rainy,0,44,375.43,3.8,Wrong Item,No
ORD100930,2025-04-27 06:00:00,Hyderabad,South Indian,App,Rainy,10,63,430.89,4.3,None,Yes
ORD100931,2025-04-27 09:00:00,Mumbai,Pizza,Phone,Sunny,30,55,386.42,1.2,None,No
ORD100932,2025-04-27 12:00:00,Bengaluru,Chinese,App,Rainy,25,27,471.37,1.9,None,Yes
ORD100933,2025-04-27 15:00:00,Bengaluru,Burger,App,Sunny,25,48,297.7,2.5,None,Yes
ORD100934,2025-04-27 18:00:00,Chennai,South Indian,Phone,Sunny,20,39,340.72,1.7,None,Yes
ORD100935,2025-04-27 21:00:00,Delhi,South Indian,Web,Rainy,20,80,375.49,1.3,None,No
ORD100936,2025-04-28 00:00:00,Mumbai,South Indian,Phone,Rainy,0,32,520.51,1.9,None,Yes
ORD100937,2025-04-28 03:00:00,Pune,South Indian,App,Rainy,15,19,195.2,3.1,None,No
ORD100938,2025-04-28 06:00:00,Pune,Dessert,Phone,Sunny,10,33,430.72,3.8,None,No
ORD100939,2025-04-28 09:00:00,Hyderabad,South Indian,App,Cloudy,0,56,322.52,4.1,None,Yes
ORD100940,2025-04-28 12:00:00,Mumbai,Chinese,Phone,Rainy,15,32,375.95,1.2,None,No
ORD100941,2025-04-28 15:00:00,Pune,Burger,Phone,Rainy,30,46,331.17,2.7,None,Yes
ORD100942,2025-04-28 18:00:00,Hyderabad,Dessert,Web,Rainy,20,35,485.02,1.5,None,Yes
ORD100943,2025-04-28 21:00:00,Delhi,South Indian,App,Sunny,25,24,unknown,2.7,None,Yes
ORD100944,2025-04-29 00:00:00,Hyderabad,Biryani,Web,Sunny,5,51,578.09,2.7,None,No
ORD100945,2025-04-29 03:00:00,Pune,Biryani,App,Cloudy,30,63,522.31,3.0,None,Yes
ORD100946,2025-04-29 06:00:00,Chennai,Burger,Phone,Rainy,25,27,173.33,4.6,Wrong Item,No
ORD100947,2025-04-29 09:00:00,Chennai,Pizza,App,Sunny,10,69,277.2,4.2,None,No
ORD100948,2025-04-29 12:00:00,Chennai,Pizza,Web,Cloudy,10,31,,3.5,None,No
ORD100949,2025-04-29 15:00:00,Pune,Dessert,Web,Rainy,25,23,442.27,4.5,None,Yes
ORD100950,2025-04-29 18:00:00,Chennai,Dessert,Web,Sunny,30,58,293.08,3.7,Packaging,Yes
ORD100951,2025-04-29 21:00:00,Mumbai,Dessert,App,Rainy,25,60,684.72,N/A,None,Yes
ORD100952,2025-04-30 00:00:00,Delhi,Pizza,Web,Rainy,15,22,605.64,3.3,Wrong Item,No
ORD100953,2025-04-30 03:00:00,Hyderabad,Biryani,Web,Sunny,0,51,153.95,3.1,Late Delivery,No
ORD100954,2025-04-30 06:00:00,Hyderabad,Pizza,Web,Sunny,20,33,512.18,3.9,None,No
ORD100955,2025-04-30 09:00:00, ,Chinese,Phone,Sunny,15,77,441.76,1.1,None,Yes
ORD100956,2025-04-30 12:00:00,Chennai,South Indian,Phone,Rainy,5,60,673.9,3.8,None,Yes
ORD100957,2025-04-30 15:00:00,Chennai,Dessert,App,Rainy,25,85,167.42,4.7,None,No
ORD100958,2025-04-30 18:00:00,Bengaluru,Biryani,App,Cloudy,5,40,820.77,3.9,None,Yes
ORD100959,2025-04-30 21:00:00,Delhi,Burger,Web,Rainy,5,60,298.27,1.1,Late Delivery,Yes
ORD100960,2025-05-01 00:00:00,Mumbai,Burger,Phone,Sunny,15,60,518.13,2.5,None,No
ORD100961,2025-05-01 03:00:00,Hyderabad,South Indian,Web,Rainy,20,89,340.86,4.2,None,Yes
ORD100962,2025-05-01 06:00:00,Bengaluru,Biryani,Web,Cloudy,30,28,382.29,4.8,Late Delivery,Yes
ORD100963,2025-05-01 09:00:00,Bengaluru,Pizza,Phone,Cloudy,10,77,145.9,2.5,None,Yes
ORD100964,2025-05-01 12:00:00,Pune,Pizza,Phone,Sunny,0,86,665.44,4.4,Missing Item,Yes
ORD100965,2025-05-01 15:00:00,Hyderabad,Chinese,Phone,Sunny,10,17,401.46,4.5,None,No
ORD100966,2025-05-01 18:00:00,Pune,Chinese,App,Cloudy,20,42,,1.5,None,Yes
ORD100967,2025-05-01 21:00:00,Mumbai,Pizza,App,Cloudy,10,43,866.25,4.4,None,No
ORD100968,2025-05-02 00:00:00,Bengaluru,Burger,Web,Cloudy,25,32,622.7,2.3,Late Delivery,Yes
ORD100969,2025-05-02 03:00:00,Bengaluru,Dessert,App,Sunny,25,49,329.69,3.4,None,Yes
ORD100970,2025-05-02 06:00:00,Delhi,Burger,Phone,Cloudy,15,61,340.15,3.2,Packaging,Yes
ORD100971,2025-05-02 09:00:00,Mumbai,Chinese,Phone,Cloudy,5,19,496.76,3.7,None,Yes
ORD100972,2025-05-02 12:00:00,Bengaluru,South Indian,App,Sunny,20,89,588.73,4.0,Packaging,No
ORD100973,2025-05-02 15:00:00,Mumbai,Pizza,Web,Rainy,20,73,765.44,2.8,Late Delivery,No
ORD100974,2025-05-02 18:00:00,Hyderabad,Chinese,Web,Rainy,10,89,160.54,4.6,Wrong Item,Yes
ORD100975,2025-05-02 21:00:00,Chennai,Chinese,App,Cloudy,15,73,580.86,4.2,None,Yes
ORD100976,2025-05-03 00:00:00,Bengaluru,Dessert,Web,Rainy,10,61,609.78,4.1,None,No
ORD100977,2025-05-03 03:00:00,Delhi,Pizza,Web,Rainy,10,27,307.89,2.8,None,Yes
ORD100978,2025-05-03 06:00:00,Hyderabad,Dessert,Web,Rainy,20,47,385.15,1.2,None,Yes
ORD100979,2025-05-03 09:00:00,Mumbai,Pizza,Phone,Rainy,10,76,156.54,3.0,None,Yes
ORD100980,2025-05-03 12:00:00,Pune,Dessert,Phone,Cloudy,5,30,359.84,4.6,Late Delivery,No
ORD100981,2025-05-03 15:00:00,Hyderabad,Burger,App,Rainy,10,58,491.78,1.8,None,Yes
ORD100982,2025-05-03 18:00:00,Bengaluru,South Indian,Phone,Rainy,5,72,736.94,4.9,Packaging,Yes
ORD100983,2025-05-03 21:00:00,Mumbai,South Indian,Web,Sunny,20,20,753.55,4.2,None,No
ORD100984,2025-05-04 00:00:00,Chennai,Pizza,Phone,Cloudy,15,29,264.73,3.8,None,No
ORD100985,2025-05-04 03:00:00,Hyderabad,Biryani,App,Sunny,25,18,712.41,3.7,None,Yes
ORD100986,2025-05-04 06:00:00,Bengaluru,Chinese,Phone,Sunny,5,70,99.12,3.3,Late Delivery,Yes
ORD100987,2025-05-04 09:00:00,Delhi,Chinese,Web,Cloudy,15,78,344.71,3.9,None,Yes
ORD100988,2025-05-04 12:00:00,Pune,Pizza,Web,Rainy,15,82,395.67,2.7,Packaging,Yes
ORD100989,2025-05-04 15:00:00,Mumbai,Dessert,App,Sunny,5,48,495.32,4.4,None,Yes
ORD100990,2025-05-04 18:00:00,Hyderabad,Biryani,Phone,Cloudy,20,70,469.17,3.8,Packaging,Yes
ORD100991,2025-05-04 21:00:00,Hyderabad,Burger,Phone,Rainy,0,46,,4.1,None,No
ORD100992,2025-05-05 00:00:00,Chennai,Dessert,Phone,Cloudy,15,23,417.07,4.2,None,No
ORD100993,2025-05-05 03:00:00,Chennai,Dessert,Web,Sunny,15,77,622.73,1.4,None,Yes
ORD100994,2025-05-05 06:00:00,Delhi,Pizza,App,Rainy,20,86,574.53,1.2,Wrong Item,No
ORD100995,2025-05-05 09:00:00,Pune,Pizza,Phone,Rainy,20,47,,4.2,None,Yes
ORD100996,2025-05-05 12:00:00,Delhi,Chinese,Web,Cloudy,10,-1,601.63,2.0,Packaging,Yes
ORD100997,2025-05-05 15:00:00,Bengaluru,Pizza,Web,Rainy,20,69,822.32,3.3,None,No
ORD100998,2025-05-05 18:00:00,Bengaluru,Pizza,Web,Sunny,15,71,328.81,2.8,Late Delivery,No
ORD100999,2025-05-05 21:00:00,Delhi,Pizza,Phone,Sunny,5,16,751.56,1.1,None,Yes
ORD101000,2025-05-06 00:00:00,Pune,Chinese,Phone,Sunny,0,27,344.97,1.2,None,Yes
ORD101001,2025-05-06 03:00:00, ,Burger,Phone,Cloudy,30,18,703.86,4.3,None,Yes
ORD101002,2025-05-06 06:00:00,Pune,Burger,Phone,Rainy,10,64,351.73,3.4,Packaging,Yes
ORD101003,2025-05-06 09:00:00,Pune,Pizza,Phone,Rainy,30,62,587.82,3.1,Missing Item,No
ORD101004,2025-05-06 12:00:00,Mumbai,Chinese,Phone,Rainy,5,44,482.33,4.8,None,Yes
ORD101005,2025-05-06 15:00:00,Pune,Burger,Phone,Sunny,0,43,128.65,1.7,Packaging,Yes
ORD101006,2025-05-06 18:00:00,Chennai,Dessert,Phone,Rainy,0,22,794.8,2.0,None,Yes
ORD101007,2025-05-06 21:00:00,Pune,Burger,Phone,Sunny,0,-1,288.82,4.0,Late Delivery,Yes
ORD101008,2025-05-07 00:00:00,Pune,Burger,Web,Rainy,25,55,221.47,4.1,None,No
ORD101009,2025-05-07 03:00:00,Pune,Chinese,Phone,Sunny,5,40,334.9,2.6,None,No
ORD101010,2025-05-07 06:00:00,Bengaluru,Dessert,App,Rainy,10,64,905.62,4.8,None,Yes
ORD101011,2025-05-07 09:00:00,Chennai,Chinese,Web,Cloudy,10,16,,4.8,None,Yes
ORD101012,2025-05-07 12:00:00,Chennai,Pizza,Phone,Cloudy,0,69,482.08,1.0,None,Yes
ORD101013,2025-05-07 15:00:00,Delhi,South Indian,App,Sunny,5,70,247.83,1.7,Wrong Item,Yes
ORD101014,2025-05-07 18:00:00,Mumbai,Burger,Phone,Sunny,25,28,278.69,4.3,None,Yes
ORD101015,2025-05-07 21:00:00,Pune,South Indian,App,Rainy,0,20,162.1,2.3,Packaging,Yes
ORD101016,2025-05-08 00:00:00,Hyderabad,Chinese,App,Rainy,20,75,,1.4,Wrong Item,Yes
ORD101017,2025-05-08 03:00:00,Mumbai,Chinese,App,Cloudy,30,26,420.98,4.1,None,Yes
ORD101018,2025-05-08 06:00:00,Mumbai,Chinese,App,Rainy,10,27,,2.8,None,No
ORD101019,2025-05-08 09:00:00,Chennai,South Indian,Web,Sunny,30,33,607.18,3.0,None,Yes
ORD101020,2025-05-08 12:00:00,Mumbai,Chinese,Web,Sunny,15,58,626.17,1.7,Packaging,No
ORD101021,2025-05-08 15:00:00,Pune,Pizza,App,Sunny,0,73,523.3,3.6,Missing Item,Yes
ORD101022,2025-05-08 18:00:00,Pune,Chinese,Phone,Sunny,20,51,660.72,3.2,Late Delivery,No
ORD101023,2025-05-08 21:00:00,Bengaluru,Biryani,App,Sunny,10,39,387.18,1.8,None,Yes
ORD101024,2025-05-09 00:00:00,Pune,South Indian,Web,Cloudy,30,30,508.03,2.4,Late Delivery,No
ORD101025,2025-05-09 03:00:00,Pune,Biryani,Phone,Cloudy,25,52,387.87,3.4,None,Yes
ORD101026,2025-05-09 06:00:00,Chennai,Chinese,Web,Sunny,5,57,178.68,4.7,None,No
ORD101027,2025-05-09 09:00:00,Pune,Pizza,Web,Rainy,10,28,489.46,4.7,None,No
ORD101028,2025-05-09 12:00:00,Bengaluru,Burger,Phone,Sunny,30,20,478.56,2.2,Wrong Item,Yes
ORD101029,2025-05-09 15:00:00,Hyderabad,Dessert,App,Cloudy,5,37,444.57,3.9,Missing Item,Yes
ORD101030,2025-05-09 18:00:00,Chennai,Dessert,App,Sunny,30,74,517.3,4.1,None,No
ORD101031,2025-05-09 21:00:00,Hyderabad,Chinese,App,Cloudy,5,26,704.14,4.2,Late Delivery,No
ORD101032,2025-05-10 00:00:00,Chennai,Pizza,App,Cloudy,25,27,413.2,3.3,Wrong Item,No
ORD101033,2025-05-10 03:00:00,Delhi,South Indian,Phone,Sunny,25,20,277.71,1.0,None,No
ORD101034,2025-05-10 06:00:00,Mumbai,Biryani,Phone,Sunny,0,77,405.4,4.0,None,No
ORD101035,2025-05-10 09:00:00,Delhi,Biryani,Phone,Rainy,0,52,425.37,1.4,None,Yes
ORD101036,2025-05-10 12:00:00,Pune,Biryani,Web,Cloudy,10,64,627.05,1.5,None,Yes
ORD101037,2025-05-10 15:00:00,Hyderabad,South Indian,Phone,Rainy,25,66,469.2,3.4,None,Yes
ORD101038,2025-05-10 18:00:00,Pune,Dessert,App,Sunny,20,54,243.33,4.9,None,No
ORD101039,2025-05-10 21:00:00,Mumbai,Pizza,Web,Cloudy,30,22,594.98,2.0,Wrong Item,Yes
ORD101040,2025-05-11 00:00:00,Chennai,South Indian,App,Rainy,30,75,,3.6,None,Yes
ORD101041,2025-05-11 03:00:00,Mumbai,Biryani,App,Rainy,30,22,469.28,2.2,None,Yes
ORD101042,2025-05-11 06:00:00,Bengaluru,Chinese,Phone,Rainy,10,48,620.68,4.6,None,No
ORD101043,2025-05-11 09:00:00,Mumbai,Burger,Phone,Sunny,30,74,650.81,3.4,None,Yes
ORD101044,2025-05-11 12:00:00,Bengaluru,South Indian,App,Sunny,15,71,,1.8,Missing Item,Yes
ORD101045,2025-05-11 15:00:00,Mumbai,South Indian,App,Sunny,5,60,287.97,2.0,None,Yes
ORD101046,2025-05-11 18:00:00,Bengaluru,Pizza,Web,Cloudy,30,36,447.86,2.7,None,Yes
ORD101047,2025-05-11 21:00:00,Hyderabad,Pizza,Phone,Sunny,5,54,546.59,1.5,Wrong Item,No
ORD101048,2025-05-12 00:00:00,Pune,South Indian,Web,Cloudy,0,59,431.04,1.3,None,Yes
ORD101049,2025-05-12 03:00:00,Pune,Biryani,Web,Rainy,30,-1,272.08,3.7,Wrong Item,No
ORD101050,2025-05-12 06:00:00,Delhi,Burger,Web,Rainy,20,65,479.28,2.6,None,Yes
ORD101051,2025-05-12 09:00:00,Pune,Pizza,App,Sunny,25,19,83.97,N/A,None,Yes
ORD101052,2025-05-12 12:00:00,Chennai,Biryani,Web,Rainy,25,27,391.6,1.4,Packaging,Yes
ORD101053,2025-05-12 15:00:00,Mumbai,Chinese,Web,Sunny,0,42,603.21,3.4,None,Yes
ORD101054,2025-05-12 18:00:00,Delhi,Pizza,App,Cloudy,15,76,612.98,2.8,None,Yes
ORD101055,2025-05-12 21:00:00,Chennai,Biryani,Phone,Rainy,10,38,-226.76,1.2,None,Yes
ORD101056,2025-05-13 00:00:00,Chennai,Biryani,Phone,Sunny,10,21,415.33,3.2,None,No
ORD101057,2025-05-13 03:00:00,Bengaluru,Burger,Web,Rainy,20,52,557.87,1.3,Packaging,No
ORD101058,2025-05-13 06:00:00,Pune,Burger,App,Rainy,0,51,238.31,4.3,Late Delivery,No
ORD101059,2025-05-13 09:00:00,Hyderabad,Chinese,Phone,Sunny,0,82,383.05,3.5,None,No
ORD101060,2025-05-13 12:00:00,Hyderabad,Biryani,Web,Rainy,15,56,667.39,3.2,None,Yes
ORD101061,2025-05-13 15:00:00,Delhi,Dessert,Web,Rainy,30,19,362.85,1.5,Late Delivery,Yes
ORD101062,2025-05-13 18:00:00,Hyderabad,Biryani,App,Rainy,10,78,737.76,2.1,Packaging,Yes
ORD101063,2025-05-13 21:00:00,Mumbai,Burger,Web,Rainy,30,64,316.59,3.0,None,Yes
ORD101064,2025-05-14 00:00:00,Hyderabad,Dessert,Phone,Cloudy,0,29,703.78,3.5,Packaging,No
ORD101065,2025-05-14 03:00:00,Delhi,Pizza,App,Rainy,30,87,456.04,1.7,None,No
ORD101066,2025-05-14 06:00:00,Hyderabad,Pizza,Phone,Rainy,25,67,291.9,1.0,None,No
ORD101067,2025-05-14 09:00:00,Mumbai,South Indian,Phone,Sunny,20,39,704.38,2.4,Missing Item,No
ORD101068,2025-05-14 12:00:00,Bengaluru,Burger,Phone,Cloudy,10,23,232.83,2.9,None,Yes
ORD101069,2025-05-14 15:00:00,Delhi,South Indian,Web,Sunny,15,52,306.72,1.7,None,Yes
ORD101070,2025-05-14 18:00:00,Bengaluru,Dessert,Web,Sunny,20,36,538.19,3.0,None,Yes
ORD101071,2025-05-14 21:00:00,Bengaluru,Burger,Phone,Sunny,5,63,,2.4,None,No
ORD101072,2025-05-15 00:00:00,Bengaluru,Chinese,Phone,Cloudy,25,82,499.31,2.8,None,No
ORD101073,2025-05-15 03:00:00,Chennai,Biryani,App,Sunny,15,29,,2.4,Late Delivery,Yes
ORD101074,2025-05-15 06:00:00,Pune,Chinese,App,Sunny,20,-1,234.11,3.5,None,Yes
ORD101075,2025-05-15 09:00:00,Chennai,Dessert,Web,Sunny,0,68,332.59,1.2,None,Yes
ORD101076,2025-05-15 12:00:00,Pune,Burger,Web,Rainy,5,44,687.67,1.7,None,Yes
ORD101077,2025-05-15 15:00:00,Bengaluru,Dessert,App,Sunny,15,34,209.34,2.7,None,No
ORD101078,2025-05-15 18:00:00,Delhi,Biryani,Phone,Cloudy,0,47,746.0,2.4,None,Yes
ORD101079,2025-05-15 21:00:00,Pune,Pizza,Web,Cloudy,25,21,506.85,2.6,None,Yes
ORD101080,2025-05-16 00:00:00,Mumbai,Pizza,Phone,Rainy,5,22,342.58,4.2,None,Yes
ORD101081,2025-05-16 03:00:00,Mumbai,Dessert,App,Cloudy,10,42,89.63,4.5,Missing Item,No
ORD101082,2025-05-16 06:00:00,Hyderabad,South Indian,Web,Cloudy,0,59,113.28,2.0,None,Yes
ORD101083,2025-05-16 09:00:00,Pune,Burger,Web,Rainy,20,87,385.94,4.3,Packaging,No
ORD101084,2025-05-16 12:00:00,Delhi,Burger,App,Sunny,30,88,364.13,2.8,None,Yes
ORD101085,2025-05-16 15:00:00,Chennai,Pizza,Web,Rainy,15,25,471.19,2.1,Late Delivery,Yes
ORD101086,2025-05-16 18:00:00,Bengaluru,Chinese,App,Sunny,5,45,,4.9,None,Yes
ORD101087,2025-05-16 21:00:00,Hyderabad,Biryani,Web,Sunny,0,26,546.77,4.3,Wrong Item,No
ORD101088,2025-05-17 00:00:00,Mumbai,Chinese,App,Cloudy,10,65,426.84,5.0,None,No
ORD101089,2025-05-17 03:00:00,Chennai,Chinese,Web,Rainy,30,58,669.03,1.7,Missing Item,Yes
ORD101090,2025-05-17 06:00:00,Chennai,Dessert,Phone,Cloudy,15,64,477.12,1.6,None,Yes
ORD101091,2025-05-17 09:00:00,Bengaluru,Pizza,Phone,Cloudy,15,31,737.95,3.0,Late Delivery,No
ORD101092,2025-05-17 12:00:00,Pune,Pizza,Phone,Sunny,0,49,329.02,3.6,Wrong Item,No
ORD101093,2025-05-17 15:00:00,Mumbai,Pizza,Web,Cloudy,10,15,243.4,1.7,Late Delivery,Yes
ORD101094,2025-05-17 18:00:00,Delhi,Dessert,Web,Rainy,25,43,89.94,4.4,None,Yes
ORD101095,2025-05-17 21:00:00,Chennai,South Indian,Phone,Cloudy,30,65,,3.1,None,No
ORD101096,2025-05-18 00:00:00,Bengaluru,Chinese,Phone,Cloudy,25,78,227.76,2.6,Wrong Item,Yes
ORD101097,2025-05-18 03:00:00,Delhi,Dessert,App,Sunny,5,18,225.22,3.4,None,No
ORD101098,2025-05-18 06:00:00,Pune,Burger,App,Rainy,0,42,unknown,3.5,None,No
ORD101099,2025-05-18 09:00:00,Mumbai,Biryani,App,Cloudy,30,30,140.02,1.2,None,Yes
ORD101100,2025-05-18 12:00:00,Pune,South Indian,Phone,Sunny,5,77,468.64,5.0,None,No
ORD101101,2025-05-18 15:00:00,Chennai,Burger,Phone,Cloudy,25,67,435.02,2.5,None,Yes
ORD101102,2025-05-18 18:00:00,Delhi,Chinese,Phone,Rainy,30,31,466.58,1.2,None,No
ORD101103,2025-05-18 21:00:00,Delhi,Pizza,App,Cloudy,15,54,699.14,4.4,None,No
ORD101104,2025-05-19 00:00:00,Delhi,Chinese,Web,Cloudy,5,27,301.38,5.0,None,Yes
ORD101105,2025-05-19 03:00:00,Chennai,Dessert,Phone,Sunny,10,66,699.29,N/A,None,No
ORD101106,2025-05-19 06:00:00,Chennai,Biryani,Web,Cloudy,20,72,133.16,4.4,Late Delivery,No
ORD101107,2025-05-19 09:00:00,Pune,Dessert,Web,Sunny,25,51,567.13,3.5,None,No
ORD101108,2025-05-19 12:00:00,Hyderabad,South Indian,Web,Rainy,25,75,715.75,4.7,None,Yes
ORD101109,2025-05-19 15:00:00,Pune,South Indian,App,Cloudy,10,48,-279.73,1.1,None,Yes
ORD101110,2025-05-19 18:00:00,Mumbai,Biryani,Web,Rainy,30,84,443.63,4.1,Missing Item,No
ORD101111,2025-05-19 21:00:00,Bengaluru,Burger,Phone,Rainy,30,31,428.99,3.7,None,No
ORD101112,2025-05-20 00:00:00,Delhi,Burger,App,Cloudy,30,34,462.93,1.2,None,Yes
ORD101113,2025-05-20 03:00:00,Hyderabad,South Indian,Phone,Sunny,5,87,758.08,3.2,None,Yes
ORD101114,2025-05-20 06:00:00,Bengaluru,South Indian,Phone,Rainy,0,73,312.55,3.1,None,Yes
